OrdenID,MaterialID,Cantidad,PrecioUnitario,PrecioTotal
18,28,26,0.43,11.18
18,30,31,0.44,13.64
18,35,47,1.08,50.76
18,36,35,1.07,37.45
18,37,42,0.8,33.6
18,39,33,0.89,29.37
18,41,42,0.86,36.12
18,45,55,0.79,43.45
18,49,45,0.39,17.55
18,50,47,0.54,25.38
18,52,39,0.82,31.98
18,54,44,1.09,47.96
18,55,37,0.73,27.01
18,57,25,0.42,10.5
18,58,50,0.16,8.0
18,63,34,0.3,10.2
18,64,55,0.18,9.9
18,66,49,0.53,25.97
18,68,39,0.37,14.43
18,70,43,0.17,7.31
18,74,39,0.48,18.72
18,76,38,0.33,12.54
18,78,31,1.03,31.93
18,81,23,0.43,9.89
18,86,37,0.31,11.47
18,87,52,0.78,40.56
18,90,36,1.09,39.24
18,95,41,0.6,24.6
18,97,61,0.46,28.06
18,100,26,0.86,22.36
18,105,28,0.74,20.72
18,109,53,1.12,59.36
18,116,48,0.3,14.4
18,117,51,0.5,25.5
18,118,56,0.33,18.48
18,120,74,0.62,45.88
18,122,40,0.33,13.2
18,127,39,1.04,40.56
18,129,34,1.13,38.42
18,131,28,0.21,5.88
18,132,45,0.17,7.65
18,139,29,0.92,26.68
18,140,36,0.42,15.12
18,142,40,1.08,43.2
18,148,31,1.04,32.24
18,149,37,0.27,9.99
19,4,40,0.55,22.0
19,5,26,0.24,6.24
19,7,35,0.51,17.85
19,11,37,0.64,23.68
19,15,31,1.13,35.03
19,21,46,1.14,52.44
19,24,34,0.15,5.1
19,25,50,0.28,14.0
19,32,54,0.64,34.56
19,33,47,0.42,19.74
19,46,45,0.73,32.85
19,49,35,0.39,13.65
19,53,42,0.47,19.74
19,56,28,0.86,24.08
19,60,23,0.62,14.26
19,69,65,0.21,13.65
19,71,49,0.9,44.1
19,73,59,0.33,19.47
19,75,30,0.46,13.8
19,76,35,0.33,11.55
19,77,39,0.73,28.47
19,80,38,0.72,27.36
19,83,52,0.52,27.04
19,91,40,1.13,45.2
19,92,46,0.18,8.28
19,93,55,0.34,18.7
19,94,49,0.97,47.53
19,96,34,0.47,15.98
19,99,48,0.16,7.68
19,103,43,1.1,47.3
19,107,54,0.82,44.28
19,110,51,0.57,29.07
19,121,37,0.75,27.75
19,124,30,0.26,7.8
19,128,28,0.58,16.24
19,130,25,0.62,15.5
19,133,27,0.2,5.4
19,141,36,0.62,22.32
19,146,26,0.95,24.7
19,152,41,1.14,46.74
19,153,40,0.82,32.8
19,154,46,0.4,18.4
20,5,34,0.24,8.16
20,13,30,0.72,21.6
20,14,35,1.02,35.7
20,19,53,0.34,18.02
20,20,57,0.8,45.6
20,22,36,0.52,18.72
20,26,53,0.65,34.45
20,27,32,0.92,29.44
20,28,45,0.43,19.35
20,31,30,0.59,17.7
20,34,37,0.39,14.43
20,35,31,1.08,33.48
20,36,35,1.07,37.45
20,41,29,0.86,24.94
20,43,47,0.24,11.28
20,44,52,0.16,8.32
20,45,27,0.79,21.33
20,47,55,0.32,17.6
20,50,29,0.54,15.66
20,54,59,1.09,64.31
20,56,22,0.86,18.92
20,58,41,0.16,6.56
20,59,33,0.55,18.15
20,62,33,0.37,12.21
20,63,40,0.3,12.0
20,66,39,0.53,20.67
20,68,43,0.37,15.91
20,70,40,0.17,6.8
20,78,37,1.03,38.11
20,79,32,0.31,9.92
20,84,37,1.07,39.59
20,85,31,0.4,12.4
20,87,40,0.78,31.2
20,89,38,0.32,12.16
20,95,63,0.6,37.8
20,100,34,0.86,29.24
20,101,60,1.13,67.8
20,102,31,0.39,12.09
20,106,47,0.93,43.71
20,108,37,0.72,26.64
20,112,38,0.84,31.92
20,113,48,0.91,43.68
20,114,57,0.57,32.49
20,117,40,0.5,20.0
20,119,42,1.1,46.2
20,122,45,0.33,14.85
20,125,51,0.61,31.11
20,128,26,0.58,15.08
20,131,42,0.21,8.82
20,135,46,0.29,13.34
20,136,30,0.57,17.1
20,138,35,0.7,24.5
20,140,42,0.42,17.64
20,141,47,0.62,29.14
20,142,27,1.08,29.16
20,143,48,1.1,52.8
20,144,60,1.01,60.6
20,145,46,1.14,52.44
20,150,33,0.6,19.8
20,151,33,0.76,25.08
21,1,49,0.85,41.65
21,3,33,0.26,8.58
21,4,49,0.55,26.95
21,6,43,0.46,19.78
21,9,29,0.44,12.76
21,10,35,0.71,24.85
21,11,26,0.64,16.64
21,12,61,0.98,59.78
21,20,39,0.8,31.2
21,23,45,0.6,27.0
21,24,38,0.15,5.7
21,29,51,0.41,20.91
21,30,41,0.44,18.04
21,32,48,0.64,30.72
21,35,32,1.08,34.56
21,39,51,0.89,45.39
21,46,37,0.73,27.01
21,48,43,0.24,10.32
21,49,56,0.39,21.84
21,50,40,0.54,21.6
21,52,48,0.82,39.36
21,53,31,0.47,14.57
21,55,35,0.73,25.55
21,57,30,0.42,12.6
21,60,37,0.62,22.94
21,63,34,0.3,10.2
21,65,38,0.4,15.2
21,69,60,0.21,12.6
21,71,41,0.9,36.9
21,73,36,0.33,11.88
21,75,37,0.46,17.02
21,80,37,0.72,26.64
21,81,42,0.43,18.06
21,85,26,0.4,10.4
21,86,44,0.31,13.64
21,88,39,0.24,9.36
21,91,41,1.13,46.33
21,93,80,0.34,27.2
21,94,46,0.97,44.62
21,96,43,0.47,20.21
21,97,46,0.46,21.16
21,98,41,0.21,8.61
21,104,49,0.99,48.51
21,105,39,0.74,28.86
21,115,40,0.44,17.6
21,116,44,0.3,13.2
21,117,36,0.5,18.0
21,120,50,0.62,31.0
21,121,26,0.75,19.5
21,123,34,0.45,15.3
21,130,37,0.62,22.94
21,132,52,0.17,8.84
21,134,43,0.95,40.85
21,137,36,1.01,36.36
21,139,46,0.92,42.32
21,140,52,0.42,21.84
21,146,48,0.95,45.6
21,147,43,0.99,42.57
21,148,42,1.04,43.68
21,149,34,0.27,9.18
21,152,29,1.14,33.06
21,153,54,0.82,44.28
22,1,66,0.85,56.1
22,2,37,0.53,19.61
22,3,35,0.26,9.1
22,4,73,0.55,40.15
22,5,52,0.24,12.48
22,6,46,0.46,21.16
22,8,28,0.53,14.84
22,9,59,0.44,25.96
22,10,42,0.71,29.82
22,11,61,0.64,39.04
22,12,95,0.98,93.1
22,13,40,0.72,28.8
22,15,32,1.13,36.16
22,16,33,1.08,35.64
22,20,67,0.8,53.6
22,23,73,0.6,43.8
22,24,52,0.15,7.8
22,28,46,0.43,19.78
22,29,65,0.41,26.65
22,30,43,0.44,18.92
22,32,76,0.64,48.64
22,33,51,0.42,21.42
22,35,69,1.08,74.52
22,38,24,0.96,23.04
22,39,75,0.89,66.75
22,42,39,0.17,6.63
22,44,28,0.16,4.48
22,46,54,0.73,39.42
22,47,49,0.32,15.68
22,48,27,0.24,6.48
22,49,66,0.39,25.74
22,50,49,0.54,26.46
22,51,27,0.98,26.46
22,52,42,0.82,34.44
22,53,41,0.47,19.27
22,54,56,1.09,61.04
22,55,37,0.73,27.01
22,56,52,0.86,44.72
22,57,58,0.42,24.36
22,60,70,0.62,43.4
22,63,62,0.3,18.6
22,64,52,0.18,9.36
22,65,40,0.4,16.0
22,68,50,0.37,18.5
22,69,94,0.21,19.74
22,70,28,0.17,4.76
22,71,41,0.9,36.9
22,72,37,0.93,34.41
22,73,72,0.33,23.76
22,74,38,0.48,18.24
22,75,50,0.46,23.0
22,76,24,0.33,7.92
22,80,39,0.72,28.08
22,81,35,0.43,15.05
22,83,36,0.52,18.72
22,85,74,0.4,29.6
22,86,60,0.31,18.6
22,87,33,0.78,25.74
22,88,53,0.24,12.72
22,90,48,1.09,52.32
22,91,80,1.13,90.4
22,93,95,0.34,32.3
22,94,82,0.97,79.54
22,95,50,0.6,30.0
22,96,33,0.47,15.51
22,97,45,0.46,20.7
22,98,43,0.21,9.03
22,99,55,0.16,8.8
22,100,28,0.86,24.08
22,101,40,1.13,45.2
22,104,55,0.99,54.45
22,105,25,0.74,18.5
22,106,28,0.93,26.04
22,107,44,0.82,36.08
22,108,27,0.72,19.44
22,109,29,1.12,32.48
22,110,50,0.57,28.5
22,113,40,0.91,36.4
22,114,38,0.57,21.66
22,115,38,0.44,16.72
22,116,47,0.3,14.1
22,117,43,0.5,21.5
22,118,27,0.33,8.91
22,120,50,0.62,31.0
22,121,50,0.75,37.5
22,122,44,0.33,14.52
22,123,48,0.45,21.6
22,124,49,0.26,12.74
22,126,43,0.29,12.47
22,127,58,1.04,60.32
22,128,50,0.58,29.0
22,129,48,1.13,54.24
22,130,50,0.62,31.0
22,132,64,0.17,10.88
22,133,52,0.2,10.4
22,134,67,0.95,63.65
22,135,35,0.29,10.15
22,137,39,1.01,39.39
22,139,80,0.92,73.6
22,140,64,0.42,26.88
22,142,61,1.08,65.88
22,146,42,0.95,39.9
22,147,51,0.99,50.49
22,148,66,1.04,68.64
22,149,54,0.27,14.58
22,152,55,1.14,62.7
22,153,71,0.82,58.22
22,154,44,0.4,17.6
23,5,27,0.24,6.48
23,7,48,0.51,24.48
23,8,29,0.53,15.37
23,16,40,1.08,43.2
23,17,33,1.04,34.32
23,25,45,0.28,12.6
23,26,45,0.65,29.25
23,27,31,0.92,28.52
23,31,29,0.59,17.11
23,34,46,0.39,17.94
23,40,23,0.78,17.94
23,41,28,0.86,24.08
23,44,34,0.16,5.44
23,45,38,0.79,30.02
23,59,33,0.55,18.15
23,61,34,0.52,17.68
23,62,33,0.37,12.21
23,63,33,0.3,9.9
23,66,75,0.53,39.75
23,70,45,0.17,7.65
23,78,32,1.03,32.96
23,79,34,0.31,10.54
23,87,28,0.78,21.84
23,92,43,0.18,7.74
23,93,56,0.34,19.04
23,102,30,0.39,11.7
23,103,44,1.1,48.4
23,108,39,0.72,28.08
23,113,22,0.91,20.02
23,125,28,0.61,17.08
23,138,40,0.7,28.0
23,141,53,0.62,32.86
23,143,44,1.1,48.4
23,145,51,1.14,58.14
24,3,51,0.26,13.26
24,4,41,0.55,22.55
24,6,30,0.46,13.8
24,10,28,0.71,19.88
24,12,36,0.98,35.28
24,20,34,0.8,27.2
24,32,53,0.64,33.92
24,35,42,1.08,45.36
24,36,37,1.07,39.59
24,41,24,0.86,20.64
24,44,28,0.16,4.48
24,45,38,0.79,30.02
24,46,37,0.73,27.01
24,48,32,0.24,7.68
24,49,41,0.39,15.99
24,50,62,0.54,33.48
24,53,45,0.47,21.15
24,54,38,1.09,41.42
24,56,45,0.86,38.7
24,58,48,0.16,7.68
24,64,38,0.18,6.84
24,65,24,0.4,9.6
24,67,39,1.03,40.17
24,68,43,0.37,15.91
24,69,61,0.21,12.81
24,71,49,0.9,44.1
24,76,36,0.33,11.88
24,77,39,0.73,28.47
24,80,39,0.72,28.08
24,84,42,1.07,44.94
24,85,40,0.4,16.0
24,89,43,0.32,13.76
24,95,26,0.6,15.6
24,97,39,0.46,17.94
24,99,31,0.16,4.96
24,101,47,1.13,53.11
24,110,49,0.57,27.93
24,112,41,0.84,34.44
24,114,53,0.57,30.21
24,116,32,0.3,9.6
24,117,35,0.5,17.5
24,120,45,0.62,27.9
24,122,37,0.33,12.21
24,123,34,0.45,15.3
24,133,33,0.2,6.6
24,136,39,0.57,22.23
24,138,41,0.7,28.7
24,142,29,1.08,31.32
24,144,40,1.01,40.4
24,148,39,1.04,40.56
24,149,28,0.27,7.56
24,152,28,1.14,31.92
24,153,37,0.82,30.34
25,1,25,0.85,21.25
25,5,36,0.24,8.64
25,9,47,0.44,20.68
25,10,32,0.71,22.72
25,11,29,0.64,18.56
25,17,30,1.04,31.2
25,19,32,0.34,10.88
25,20,36,0.8,28.8
25,23,51,0.6,30.6
25,24,43,0.15,6.45
25,29,69,0.41,28.29
25,31,28,0.59,16.52
25,33,66,0.42,27.72
25,36,35,1.07,37.45
25,54,30,1.09,32.7
25,60,42,0.62,26.04
25,62,38,0.37,14.06
25,63,52,0.3,15.6
25,66,30,0.53,15.9
25,70,36,0.17,6.12
25,73,27,0.33,8.91
25,74,46,0.48,22.08
25,75,45,0.46,20.7
25,78,48,1.03,49.44
25,79,35,0.31,10.85
25,81,35,0.43,15.05
25,82,37,0.41,15.17
25,83,23,0.52,11.96
25,86,38,0.31,11.78
25,87,31,0.78,24.18
25,91,48,1.13,54.24
25,93,58,0.34,19.72
25,94,28,0.97,27.16
25,95,47,0.6,28.2
25,96,28,0.47,13.16
25,102,29,0.39,11.31
25,105,39,0.74,28.86
25,106,30,0.93,27.9
25,107,32,0.82,26.24
25,113,29,0.91,26.39
25,115,30,0.44,13.2
25,116,43,0.3,12.9
25,117,63,0.5,31.5
25,119,54,1.1,59.4
25,121,25,0.75,18.75
25,124,46,0.26,11.96
25,128,48,0.58,27.84
25,130,43,0.62,26.66
25,131,39,0.21,8.19
25,134,42,0.95,39.9
25,140,48,0.42,20.16
25,142,47,1.08,50.76
25,146,33,0.95,31.35
25,147,29,0.99,28.71
26,3,29,0.26,7.54
26,5,25,0.24,6.0
26,6,32,0.46,14.72
26,7,53,0.51,27.03
26,12,43,0.98,42.14
26,13,35,0.72,25.2
26,16,35,1.08,37.8
26,19,49,0.34,16.66
26,21,33,1.14,37.62
26,22,31,0.52,16.12
26,26,24,0.65,15.6
26,27,27,0.92,24.84
26,28,51,0.43,21.93
26,30,38,0.44,16.72
26,32,57,0.64,36.48
26,35,47,1.08,50.76
26,38,32,0.96,30.72
26,40,40,0.78,31.2
26,42,34,0.17,5.78
26,44,50,0.16,8.0
26,46,72,0.73,52.56
26,47,40,0.32,12.8
26,51,22,0.98,21.56
26,52,48,0.82,39.36
26,55,26,0.73,18.98
26,57,30,0.42,12.6
26,59,55,0.55,30.25
26,63,49,0.3,14.7
26,64,33,0.18,5.94
26,65,27,0.4,10.8
26,69,55,0.21,11.55
26,76,42,0.33,13.86
26,87,26,0.78,20.28
26,90,47,1.09,51.23
26,99,43,0.16,6.88
26,100,41,0.86,35.26
26,104,22,0.99,21.78
26,108,40,0.72,28.8
26,109,35,1.12,39.2
26,114,36,0.57,20.52
26,118,33,0.33,10.89
26,120,44,0.62,27.28
26,122,45,0.33,14.85
26,123,44,0.45,19.8
26,125,45,0.61,27.45
26,127,37,1.04,38.48
26,132,41,0.17,6.97
26,135,38,0.29,11.02
26,136,40,0.57,22.8
26,139,44,0.92,40.48
26,141,46,0.62,28.52
26,143,55,1.1,60.5
26,145,44,1.14,50.16
26,150,21,0.6,12.6
26,151,27,0.76,20.52
26,152,48,1.14,54.72
26,153,42,0.82,34.44
27,1,33,0.85,28.05
27,5,44,0.24,10.56
27,8,46,0.53,24.38
27,9,33,0.44,14.52
27,11,53,0.64,33.92
27,15,34,1.13,38.42
27,20,70,0.8,56.0
27,25,31,0.28,8.68
27,29,30,0.41,12.3
27,36,47,1.07,50.29
27,39,38,0.89,33.82
27,48,40,0.24,9.6
27,49,37,0.39,14.43
27,50,37,0.54,19.98
27,54,28,1.09,30.52
27,56,34,0.86,29.24
27,57,32,0.42,13.44
27,66,29,0.53,15.37
27,68,44,0.37,16.28
27,70,51,0.17,8.67
27,73,53,0.33,17.49
27,80,39,0.72,28.08
27,85,38,0.4,15.2
27,86,28,0.31,8.68
27,88,46,0.24,11.04
27,92,50,0.18,9.0
27,93,35,0.34,11.9
27,94,73,0.97,70.81
27,95,55,0.6,33.0
27,97,50,0.46,23.0
27,101,60,1.13,67.8
27,103,36,1.1,39.6
27,106,35,0.93,32.55
27,110,31,0.57,17.67
27,112,49,0.84,41.16
27,117,33,0.5,16.5
27,128,36,0.58,20.88
27,129,25,1.13,28.25
27,130,30,0.62,18.6
27,137,41,1.01,41.41
27,138,44,0.7,30.8
27,140,45,0.42,18.9
27,142,41,1.08,44.28
27,144,44,1.01,44.44
27,148,40,1.04,41.6
27,154,35,0.4,14.0
28,2,30,0.53,15.9
28,4,30,0.55,16.5
28,12,22,0.98,21.56
28,13,35,0.72,25.2
28,23,26,0.6,15.6
28,24,34,0.15,5.1
28,26,31,0.65,20.15
28,28,43,0.43,18.49
28,32,48,0.64,30.72
28,33,36,0.42,15.12
28,34,49,0.39,19.11
28,35,45,1.08,48.6
28,41,39,0.86,33.54
28,44,30,0.16,4.8
28,46,50,0.73,36.5
28,53,50,0.47,23.5
28,60,49,0.62,30.38
28,63,45,0.3,13.5
28,64,47,0.18,8.46
28,66,40,0.53,21.2
28,69,55,0.21,11.55
28,70,39,0.17,6.63
28,71,41,0.9,36.9
28,76,31,0.33,10.23
28,77,49,0.73,35.77
28,78,35,1.03,36.05
28,79,38,0.31,11.78
28,83,53,0.52,27.56
28,84,33,1.07,35.31
28,85,30,0.4,12.0
28,87,46,0.78,35.88
28,89,40,0.32,12.8
28,91,44,1.13,49.72
28,96,47,0.47,22.09
28,101,33,1.13,37.29
28,102,21,0.39,8.19
28,107,36,0.82,29.52
28,114,60,0.57,34.2
28,118,38,0.33,12.54
28,119,34,1.1,37.4
28,121,23,0.75,17.25
28,122,32,0.33,10.56
28,123,31,0.45,13.95
28,128,30,0.58,17.4
28,132,45,0.17,7.65
28,133,38,0.2,7.6
28,139,38,0.92,34.96
28,145,38,1.14,43.32
28,146,27,0.95,25.65
28,149,42,0.27,11.34
28,153,54,0.82,44.28
29,5,34,0.24,8.16
29,6,28,0.46,12.88
29,7,34,0.51,17.34
29,14,33,1.02,33.66
29,16,30,1.08,32.4
29,17,29,1.04,30.16
29,20,35,0.8,28.0
29,22,35,0.52,18.2
29,25,40,0.28,11.2
29,27,37,0.92,34.04
29,29,47,0.41,19.27
29,31,51,0.59,30.09
29,32,24,0.64,15.36
29,36,29,1.07,31.03
29,40,22,0.78,17.16
29,43,54,0.24,12.96
29,44,52,0.16,8.32
29,45,32,0.79,25.28
29,49,39,0.39,15.21
29,50,42,0.54,22.68
29,54,44,1.09,47.96
29,55,35,0.73,25.55
29,58,29,0.16,4.64
29,65,43,0.4,17.2
29,67,27,1.03,27.81
29,69,29,0.21,6.09
29,75,51,0.46,23.46
29,78,42,1.03,43.26
29,80,33,0.72,23.76
29,81,47,0.43,20.21
29,86,43,0.31,13.33
29,93,51,0.34,17.34
29,95,57,0.6,34.2
29,99,58,0.16,9.28
29,101,25,1.13,28.25
29,104,31,0.99,30.69
29,106,38,0.93,35.34
29,107,24,0.82,19.68
29,108,49,0.72,35.28
29,109,26,1.12,29.12
29,113,48,0.91,43.68
29,115,44,0.44,19.36
29,117,54,0.5,27.0
29,119,38,1.1,41.8
29,120,56,0.62,34.72
29,121,25,0.75,18.75
29,124,33,0.26,8.58
29,127,29,1.04,30.16
29,130,36,0.62,22.32
29,131,38,0.21,7.98
29,135,33,0.29,9.57
29,136,38,0.57,21.66
29,138,34,0.7,23.8
29,140,60,0.42,25.2
29,141,31,0.62,19.22
29,143,26,1.1,28.6
29,147,65,0.99,64.35
29,151,43,0.76,32.68
29,152,45,1.14,51.3
29,154,28,0.4,11.2
30,2,28,0.53,14.84
30,3,55,0.26,14.3
30,4,34,0.55,18.7
30,9,45,0.44,19.8
30,10,44,0.71,31.24
30,11,48,0.64,30.72
30,12,59,0.98,57.82
30,13,32,0.72,23.04
30,16,34,1.08,36.72
30,17,34,1.04,35.36
30,19,31,0.34,10.54
30,20,57,0.8,45.6
30,23,55,0.6,33.0
30,24,23,0.15,3.45
30,30,53,0.44,23.32
30,32,44,0.64,28.16
30,35,76,1.08,82.08
30,37,39,0.8,31.2
30,38,39,0.96,37.44
30,39,45,0.89,40.05
30,47,50,0.32,16.0
30,51,39,0.98,38.22
30,56,25,0.86,21.5
30,57,51,0.42,21.42
30,59,52,0.55,28.6
30,60,23,0.62,14.26
30,61,36,0.52,18.72
30,62,25,0.37,9.25
30,63,44,0.3,13.2
30,66,54,0.53,28.62
30,68,52,0.37,19.24
30,69,24,0.21,5.04
30,70,42,0.17,7.14
30,73,45,0.33,14.85
30,76,32,0.33,10.56
30,84,29,1.07,31.03
30,85,47,0.4,18.8
30,90,28,1.09,30.52
30,93,49,0.34,16.66
30,96,24,0.47,11.28
30,103,54,1.1,59.4
30,104,32,0.99,31.68
30,105,39,0.74,28.86
30,110,55,0.57,31.35
30,111,38,0.21,7.98
30,116,50,0.3,15.0
30,122,41,0.33,13.53
30,123,32,0.45,14.4
30,128,43,0.58,24.94
30,134,42,0.95,39.9
30,139,36,0.92,33.12
30,142,49,1.08,52.92
30,150,44,0.6,26.4
30,152,31,1.14,35.34
31,5,58,0.24,13.92
31,6,30,0.46,13.8
31,7,56,0.51,28.56
31,18,37,0.37,13.69
31,24,29,0.15,4.35
31,26,34,0.65,22.1
31,28,46,0.43,19.78
31,33,30,0.42,12.6
31,44,52,0.16,8.32
31,45,33,0.79,26.07
31,46,41,0.73,29.93
31,49,33,0.39,12.87
31,50,56,0.54,30.24
31,52,34,0.82,27.88
31,54,40,1.09,43.6
31,58,36,0.16,5.76
31,64,34,0.18,6.12
31,69,51,0.21,10.71
31,71,37,0.9,33.3
31,74,48,0.48,23.04
31,79,49,0.31,15.19
31,80,35,0.72,25.2
31,82,26,0.41,10.66
31,83,37,0.52,19.24
31,87,44,0.78,34.32
31,91,53,1.13,59.89
31,94,50,0.97,48.5
31,95,37,0.6,22.2
31,97,41,0.46,18.86
31,101,52,1.13,58.76
31,102,35,0.39,13.65
31,106,35,0.93,32.55
31,107,59,0.82,48.38
31,112,35,0.84,29.4
31,114,43,0.57,24.51
31,117,61,0.5,30.5
31,118,31,0.33,10.23
31,120,56,0.62,34.72
31,121,26,0.75,19.5
31,125,45,0.61,27.45
31,127,45,1.04,46.8
31,129,39,1.13,44.07
31,132,26,0.17,4.42
31,133,40,0.2,8.0
31,137,28,1.01,28.28
31,139,50,0.92,46.0
31,141,40,0.62,24.8
31,146,25,0.95,23.75
31,148,50,1.04,52.0
31,149,51,0.27,13.77
31,153,50,0.82,41.0
31,154,47,0.4,18.8
32,1,50,0.85,42.5
32,3,27,0.26,7.02
32,4,60,0.55,33.0
32,5,76,0.24,18.24
32,6,69,0.46,31.74
32,7,51,0.51,26.01
32,8,53,0.53,28.09
32,12,33,0.98,32.34
32,13,41,0.72,29.52
32,16,38,1.08,41.04
32,18,47,0.37,17.39
32,20,55,0.8,44.0
32,22,29,0.52,15.08
32,24,46,0.15,6.9
32,25,26,0.28,7.28
32,26,58,0.65,37.7
32,28,61,0.43,26.23
32,29,36,0.41,14.76
32,31,39,0.59,23.01
32,33,53,0.42,22.26
32,34,47,0.39,18.33
32,35,39,1.08,42.12
32,36,38,1.07,40.66
32,41,39,0.86,33.54
32,44,70,0.16,11.2
32,45,37,0.79,29.23
32,46,49,0.73,35.77
32,47,25,0.32,8.0
32,48,31,0.24,7.44
32,49,84,0.39,32.76
32,50,87,0.54,46.98
32,52,39,0.82,31.98
32,53,68,0.47,31.96
32,54,51,1.09,55.59
32,57,39,0.42,16.38
32,58,58,0.16,9.28
32,59,23,0.55,12.65
32,60,46,0.62,28.52
32,62,56,0.37,20.72
32,63,40,0.3,12.0
32,64,61,0.18,10.98
32,65,40,0.4,16.0
32,68,29,0.37,10.73
32,69,105,0.21,22.05
32,70,54,0.17,9.18
32,71,51,0.9,45.9
32,73,42,0.33,13.86
32,74,52,0.48,24.96
32,79,64,0.31,19.84
32,80,64,0.72,46.08
32,82,29,0.41,11.89
32,83,67,0.52,34.84
32,85,40,0.4,16.0
32,87,62,0.78,48.36
32,88,47,0.24,11.28
32,89,36,0.32,11.52
32,91,75,1.13,84.75
32,93,58,0.34,19.72
32,94,70,0.97,67.9
32,95,46,0.6,27.6
32,97,74,0.46,34.04
32,98,32,0.21,6.72
32,99,39,0.16,6.24
32,101,64,1.13,72.32
32,102,50,0.39,19.5
32,106,36,0.93,33.48
32,107,78,0.82,63.96
32,108,31,0.72,22.32
32,110,39,0.57,22.23
32,111,43,0.21,9.03
32,112,67,0.84,56.28
32,113,47,0.91,42.77
32,114,70,0.57,39.9
32,117,68,0.5,34.0
32,118,33,0.33,10.89
32,120,72,0.62,44.64
32,121,38,0.75,28.5
32,122,39,0.33,12.87
32,124,42,0.26,10.92
32,125,70,0.61,42.7
32,127,74,1.04,76.96
32,129,52,1.13,58.76
32,132,44,0.17,7.48
32,133,60,0.2,12.0
32,136,23,0.57,13.11
32,137,48,1.01,48.48
32,138,58,0.7,40.6
32,139,66,0.92,60.72
32,141,64,0.62,39.68
32,143,41,1.1,45.1
32,144,42,1.01,42.42
32,145,49,1.14,55.86
32,146,50,0.95,47.5
32,147,30,0.99,29.7
32,148,66,1.04,68.64
32,149,66,0.27,17.82
32,152,34,1.14,38.76
32,153,46,0.82,37.72
32,154,56,0.4,22.4
33,5,30,0.24,7.2
33,10,42,0.71,29.82
33,15,34,1.13,38.42
33,17,39,1.04,40.56
33,23,27,0.6,16.2
33,27,41,0.92,37.72
33,32,33,0.64,21.12
33,35,27,1.08,29.16
33,38,30,0.96,28.8
33,42,36,0.17,6.12
33,56,43,0.86,36.98
33,61,23,0.52,11.96
33,66,42,0.53,22.26
33,72,33,0.93,30.69
33,78,36,1.03,37.08
33,84,38,1.07,40.66
33,86,48,0.31,14.88
33,87,51,0.78,39.78
33,90,28,1.09,30.52
33,92,41,0.18,7.38
33,96,32,0.47,15.04
33,100,42,0.86,36.12
33,101,43,1.13,48.59
33,103,42,1.1,46.2
33,104,28,0.99,27.72
33,106,27,0.93,25.11
33,115,37,0.44,16.28
33,116,30,0.3,9.0
33,119,28,1.1,30.8
33,123,48,0.45,21.6
33,128,49,0.58,28.42
33,130,47,0.62,29.14
33,140,25,0.42,10.5
33,142,43,1.08,46.44
33,148,22,1.04,22.88
34,3,46,0.26,11.96
34,9,47,0.44,20.68
34,11,48,0.64,30.72
34,12,30,0.98,29.4
34,16,34,1.08,36.72
34,19,40,0.34,13.6
34,20,33,0.8,26.4
34,21,42,1.14,47.88
34,24,59,0.15,8.85
34,29,34,0.41,13.94
34,30,41,0.44,18.04
34,35,41,1.08,44.28
34,39,47,0.89,41.83
34,44,28,0.16,4.48
34,46,45,0.73,32.85
34,57,29,0.42,12.18
34,59,53,0.55,29.15
34,63,51,0.3,15.3
34,64,50,0.18,9.0
34,68,37,0.37,13.69
34,69,60,0.21,12.6
34,70,55,0.17,9.35
34,71,32,0.9,28.8
34,74,40,0.48,19.2
34,75,38,0.46,17.48
34,76,41,0.33,13.53
34,77,38,0.73,27.74
34,81,28,0.43,12.04
34,85,34,0.4,13.6
34,93,67,0.34,22.78
34,94,36,0.97,34.92
34,95,51,0.6,30.6
34,97,33,0.46,15.18
34,107,32,0.82,26.24
34,108,28,0.72,20.16
34,110,51,0.57,29.07
34,114,50,0.57,28.5
34,117,46,0.5,23.0
34,118,41,0.33,13.53
34,120,37,0.62,22.94
34,122,35,0.33,11.55
34,128,38,0.58,22.04
34,132,45,0.17,7.65
34,135,28,0.29,8.12
34,138,47,0.7,32.9
34,142,26,1.08,28.08
34,147,36,0.99,35.64
34,149,37,0.27,9.99
34,151,32,0.76,24.32
34,152,43,1.14,49.02
34,153,51,0.82,41.82
34,154,23,0.4,9.2
35,4,39,0.55,21.45
35,5,30,0.24,7.2
35,8,28,0.53,14.84
35,10,44,0.71,31.24
35,12,37,0.98,36.26
35,13,47,0.72,33.84
35,20,25,0.8,20.0
35,23,38,0.6,22.8
35,25,33,0.28,9.24
35,26,45,0.65,29.25
35,28,39,0.43,16.77
35,32,41,0.64,26.24
35,33,43,0.42,18.06
35,35,37,1.08,39.96
35,36,62,1.07,66.34
35,40,36,0.78,28.08
35,41,36,0.86,30.96
35,45,45,0.79,35.55
35,46,26,0.73,18.98
35,47,49,0.32,15.68
35,48,43,0.24,10.32
35,49,54,0.39,21.06
35,50,43,0.54,23.22
35,53,43,0.47,20.21
35,54,40,1.09,43.6
35,55,35,0.73,25.55
35,56,28,0.86,24.08
35,60,31,0.62,19.22
35,61,49,0.52,25.48
35,62,61,0.37,22.57
35,63,22,0.3,6.6
35,66,57,0.53,30.21
