ClienteID,ProductoID,CostoProducto,FechaCompra
354,3,59.48,2012-08-18
217,126,423.53,2012-08-18
217,77,59.39,2012-08-18
420,126,423.53,2012-08-18
420,123,495.34,2012-08-18
250,98,130.0,2012-08-19
250,26,200.69,2012-08-19
250,2,60.32,2012-08-19
194,69,90.84,2012-08-19
194,75,80.01,2012-08-19
194,15,91.78,2012-08-19
76,107,55.21,2012-08-19
210,66,102.75,2012-08-19
429,99,122.85,2012-08-19
429,46,310.15,2012-08-19
116,94,101.98,2012-08-20
116,113,52.53,2012-08-20
269,62,80.0,2012-08-20
269,46,310.15,2012-08-20
269,9,88.89,2012-08-20
154,122,410.58,2012-08-20
154,106,61.55,2012-08-20
421,115,395.29,2012-08-21
421,18,89.96,2012-08-21
421,67,89.74,2012-08-21
286,32,200.27,2012-08-21
286,84,79.1,2012-08-21
286,18,89.96,2012-08-21
432,100,113.81,2012-08-21
432,83,74.29,2012-08-21
157,67,89.74,2012-08-21
157,95,108.47,2012-08-21
331,120,416.48,2012-08-22
183,101,117.18,2012-08-22
19,45,214.97,2012-08-22
291,97,108.28,2012-08-22
110,104,59.52,2012-08-22
110,49,307.6,2012-08-22
103,45,214.97,2012-08-22
103,122,410.58,2012-08-22
103,88,142.51,2012-08-22
163,101,117.18,2012-08-22
163,56,103.72,2012-08-22
163,33,247.45,2012-08-22
304,71,76.36,2012-08-23
304,24,108.53,2012-08-23
304,82,69.12,2012-08-23
173,107,55.21,2012-08-23
173,106,61.55,2012-08-23
130,115,395.29,2012-08-23
22,87,144.02,2012-08-23
24,44,222.23,2012-08-23
73,79,64.59,2012-08-24
73,42,250.52,2012-08-24
342,6,60.2,2012-08-24
342,50,80.14,2012-08-24
342,106,61.55,2012-08-24
374,82,69.12,2012-08-24
449,74,75.19,2012-08-24
449,76,64.47,2012-08-24
78,30,192.38,2012-08-24
48,124,393.63,2012-08-24
74,20,89.6,2012-08-25
392,108,62.09,2012-08-25
392,68,90.98,2012-08-25
392,111,47.63,2012-08-25
448,61,80.43,2012-08-25
448,17,100.67,2012-08-25
448,73,86.31,2012-08-25
359,46,310.15,2012-08-25
359,98,130.0,2012-08-25
328,89,143.62,2012-08-26
328,114,389.54,2012-08-26
328,109,62.19,2012-08-26
130,85,73.64,2012-08-26
130,75,80.01,2012-08-26
307,8,75.24,2012-08-26
356,88,142.51,2012-08-26
356,124,393.63,2012-08-26
320,26,200.69,2012-08-27
320,82,69.12,2012-08-27
415,9,88.89,2012-08-27
415,93,92.7,2012-08-27
390,124,393.63,2012-08-27
390,102,124.21,2012-08-27
390,62,80.0,2012-08-27
1,79,64.59,2012-08-27
1,15,91.78,2012-08-27
1,81,57.06,2012-08-27
302,27,185.07,2012-08-28
441,64,86.1,2012-08-28
441,91,98.31,2012-08-28
254,98,130.0,2012-08-28
374,111,47.63,2012-08-28
374,12,73.12,2012-08-28
374,29,191.43,2012-08-28
246,123,495.34,2012-08-28
246,88,142.51,2012-08-28
220,36,232.28,2012-08-29
220,27,185.07,2012-08-29
171,10,80.98,2012-08-29
8,73,86.31,2012-08-29
8,27,185.07,2012-08-29
229,76,64.47,2012-08-29
229,44,222.23,2012-08-29
229,103,58.21,2012-08-29
262,65,88.85,2012-08-29
262,72,77.01,2012-08-29
262,31,170.25,2012-08-29
282,24,108.53,2012-08-30
282,39,260.32,2012-08-30
179,82,69.12,2012-08-30
179,124,393.63,2012-08-30
179,66,102.75,2012-08-30
246,77,59.39,2012-08-30
246,29,191.43,2012-08-30
246,53,81.14,2012-08-30
120,23,102.88,2012-08-30
120,95,108.47,2012-08-30
120,116,415.94,2012-08-30
204,67,89.74,2012-08-31
118,2,60.32,2012-08-31
118,64,86.1,2012-08-31
285,48,325.41,2012-08-31
285,86,73.77,2012-08-31
188,22,94.63,2012-08-31
188,18,89.96,2012-08-31
283,35,198.47,2012-09-01
283,109,62.19,2012-09-01
283,59,76.23,2012-09-01
101,18,89.96,2012-09-01
101,94,101.98,2012-09-01
59,67,89.74,2012-09-01
59,111,47.63,2012-09-01
297,82,69.12,2012-09-02
297,51,77.62,2012-09-02
390,33,247.45,2012-09-02
390,3,59.48,2012-09-02
271,103,58.21,2012-09-02
271,61,80.43,2012-09-02
271,47,308.7,2012-09-02
206,93,92.7,2012-09-02
206,56,103.72,2012-09-02
206,52,82.32,2012-09-02
366,40,262.88,2012-09-03
366,53,81.14,2012-09-03
276,125,415.11,2012-09-03
390,45,214.97,2012-09-03
390,11,78.09,2012-09-03
390,98,130.0,2012-09-03
412,99,122.85,2012-09-03
164,61,80.43,2012-09-03
240,31,170.25,2012-09-03
183,8,75.24,2012-09-03
59,43,233.16,2012-09-04
53,66,102.75,2012-09-04
177,87,144.02,2012-09-04
47,65,88.85,2012-09-04
47,82,69.12,2012-09-04
47,47,310.61,2012-09-04
38,107,55.5,2012-09-04
38,42,250.52,2012-09-04
38,108,62.09,2012-09-04
418,77,56.51,2012-09-05
382,42,250.52,2012-09-05
382,41,284.43,2012-09-05
382,24,108.53,2012-09-05
383,126,423.53,2012-09-05
383,52,82.32,2012-09-05
26,8,75.24,2012-09-05
361,115,395.29,2012-09-05
361,55,98.37,2012-09-05
361,27,185.07,2012-09-05
425,69,95.19,2012-09-06
425,118,388.21,2012-09-06
425,83,74.29,2012-09-06
325,41,284.43,2012-09-06
325,71,76.36,2012-09-06
325,79,64.59,2012-09-06
49,120,402.92,2012-09-06
310,45,214.97,2012-09-06
225,36,232.28,2012-09-07
416,75,80.01,2012-09-07
416,65,88.85,2012-09-07
359,95,108.47,2012-09-07
359,96,100.5,2012-09-07
299,82,69.12,2012-09-07
299,42,250.52,2012-09-07
284,124,393.63,2012-09-08
284,44,222.23,2012-09-08
284,49,307.6,2012-09-08
230,62,80.21,2012-09-08
230,104,60.95,2012-09-08
352,121,445.15,2012-09-08
65,24,108.53,2012-09-08
448,103,60.7,2012-09-09
321,4,57.1,2012-09-09
56,82,69.12,2012-09-09
356,95,108.47,2012-09-09
266,91,100.62,2012-09-09
266,62,80.21,2012-09-09
88,87,144.02,2012-09-09
88,120,402.92,2012-09-09
270,41,284.43,2012-09-10
272,20,93.84,2012-09-10
272,81,57.06,2012-09-10
195,27,185.07,2012-09-10
195,12,70.32,2012-09-10
262,120,402.92,2012-09-10
262,32,200.27,2012-09-10
356,109,62.19,2012-09-11
356,7,62.28,2012-09-11
356,31,176.67,2012-09-11
50,87,144.02,2012-09-11
50,118,388.21,2012-09-11
50,13,83.2,2012-09-11
32,112,48.65,2012-09-11
116,91,100.62,2012-09-11
399,36,232.28,2012-09-12
399,60,84.03,2012-09-12
187,44,222.23,2012-09-12
235,88,142.51,2012-09-12
235,117,397.19,2012-09-12
235,124,393.63,2012-09-12
243,79,64.59,2012-09-12
243,96,100.5,2012-09-12
243,92,96.29,2012-09-12
251,102,130.02,2012-09-13
251,68,92.83,2012-09-13
120,83,74.29,2012-09-13
276,23,102.88,2012-09-13
276,36,232.28,2012-09-13
313,102,130.02,2012-09-13
53,27,185.07,2012-09-13
53,122,410.58,2012-09-13
232,29,182.31,2012-09-13
123,70,72.06,2012-09-13
104,79,64.59,2012-09-14
104,43,233.16,2012-09-14
104,104,60.95,2012-09-14
91,76,64.47,2012-09-14
91,75,80.01,2012-09-14
91,46,310.15,2012-09-14
248,99,122.85,2012-09-14
241,82,69.12,2012-09-14
241,92,96.29,2012-09-14
241,51,77.62,2012-09-14
295,47,310.61,2012-09-15
295,9,88.89,2012-09-15
435,102,130.02,2012-09-15
435,86,73.77,2012-09-15
152,47,310.61,2012-09-15
152,114,392.75,2012-09-15
152,108,62.09,2012-09-15
259,86,73.77,2012-09-15
259,110,46.79,2012-09-15
424,70,72.06,2012-09-16
424,119,404.85,2012-09-16
131,89,143.62,2012-09-16
131,114,392.75,2012-09-16
103,18,89.96,2012-09-16
210,104,60.95,2012-09-16
210,10,82.79,2012-09-16
138,112,48.65,2012-09-16
94,89,143.62,2012-09-16
94,20,93.84,2012-09-16
94,116,416.56,2012-09-16
432,52,82.32,2012-09-17
432,28,216.66,2012-09-17
393,79,64.59,2012-09-17
251,60,84.03,2012-09-17
251,125,399.18,2012-09-17
251,98,130.0,2012-09-17
272,32,200.27,2012-09-17
272,101,117.18,2012-09-17
176,93,94.56,2012-09-17
176,18,89.96,2012-09-17
176,9,88.89,2012-09-17
228,71,76.36,2012-09-18
341,6,60.2,2012-09-18
341,14,76.92,2012-09-18
341,17,100.67,2012-09-18
410,23,102.88,2012-09-18
393,49,307.6,2012-09-18
393,76,64.47,2012-09-18
89,41,284.43,2012-09-18
250,70,72.06,2012-09-19
192,19,89.05,2012-09-19
192,102,130.02,2012-09-19
252,78,64.6,2012-09-19
252,10,82.79,2012-09-19
169,16,87.38,2012-09-19
169,98,130.0,2012-09-19
48,120,402.92,2012-09-19
34,120,402.92,2012-09-19
34,60,84.03,2012-09-19
34,12,70.32,2012-09-19
377,116,416.56,2012-09-20
441,43,233.16,2012-09-20
441,54,92.42,2012-09-20
441,4,57.1,2012-09-20
149,106,61.55,2012-09-20
446,89,143.62,2012-09-20
446,26,200.69,2012-09-20
446,71,76.36,2012-09-20
286,41,284.43,2012-09-21
286,62,80.21,2012-09-21
401,88,142.51,2012-09-21
401,77,56.51,2012-09-21
401,37,275.01,2012-09-21
423,11,79.04,2012-09-21
52,68,92.83,2012-09-21
52,62,80.21,2012-09-21
52,119,404.85,2012-09-21
272,71,76.36,2012-09-21
272,48,324.15,2012-09-21
272,76,64.47,2012-09-21
310,39,260.32,2012-09-22
310,71,76.36,2012-09-22
310,29,182.31,2012-09-22
206,123,519.59,2012-09-22
206,14,76.92,2012-09-22
206,22,90.63,2012-09-22
322,72,77.01,2012-09-22
344,68,92.83,2012-09-22
159,80,62.27,2012-09-22
159,40,251.64,2012-09-22
159,48,324.15,2012-09-22
269,95,108.47,2012-09-23
88,95,108.47,2012-09-23
88,62,80.21,2012-09-23
88,63,83.04,2012-09-23
276,121,445.15,2012-09-23
276,72,77.01,2012-09-23
276,36,232.28,2012-09-23
368,97,109.18,2012-09-24
236,21,105.57,2012-09-24
414,57,100.17,2012-09-24
188,45,214.97,2012-09-24
188,86,73.77,2012-09-24
295,44,222.23,2012-09-24
295,109,62.19,2012-09-24
295,40,251.64,2012-09-24
213,2,57.5,2012-09-24
213,23,102.88,2012-09-24
312,120,402.92,2012-09-25
312,91,100.62,2012-09-25
312,104,60.95,2012-09-25
29,110,46.79,2012-09-25
29,41,284.43,2012-09-25
29,73,84.4,2012-09-25
103,79,64.59,2012-09-25
103,95,108.47,2012-09-25
435,54,92.42,2012-09-25
435,7,62.28,2012-09-25
435,45,214.97,2012-09-26
118,119,404.85,2012-09-26
342,104,60.95,2012-09-26
342,126,423.53,2012-09-26
450,62,80.21,2012-09-26
450,11,79.04,2012-09-26
20,78,64.6,2012-09-26
20,114,392.75,2012-09-26
20,58,103.21,2012-09-26
35,37,275.01,2012-09-27
35,52,82.32,2012-09-27
35,120,402.92,2012-09-27
152,121,445.15,2012-09-27
152,40,251.64,2012-09-27
152,71,76.36,2012-09-27
260,8,75.24,2012-09-27
248,79,64.59,2012-09-27
44,75,80.01,2012-09-28
278,69,95.19,2012-09-28
282,69,95.19,2012-09-28
108,59,76.23,2012-09-28
436,62,80.21,2012-09-28
436,59,76.23,2012-09-28
1,85,76.86,2012-09-28
1,116,416.56,2012-09-28
97,85,76.86,2012-09-28
97,84,79.1,2012-09-28
210,29,182.31,2012-09-29
210,47,310.61,2012-09-29
177,100,119.91,2012-09-29
269,33,247.45,2012-09-29
269,116,416.56,2012-09-29
269,28,216.66,2012-09-29
35,9,88.89,2012-09-29
35,114,392.75,2012-09-29
35,90,153.81,2012-09-29
433,10,82.79,2012-09-30
433,70,72.06,2012-09-30
433,60,84.03,2012-09-30
70,123,519.59,2012-09-30
70,12,70.32,2012-09-30
440,114,392.75,2012-09-30
310,9,88.89,2012-09-30
310,112,48.65,2012-09-30
328,4,57.1,2012-10-01
328,27,185.07,2012-10-01
328,43,233.16,2012-10-01
356,26,200.69,2012-10-01
356,111,47.63,2012-10-01
356,28,216.66,2012-10-01
181,45,214.97,2012-10-01
181,15,89.41,2012-10-01
79,123,500.73,2012-10-02
79,100,115.15,2012-10-02
79,26,200.69,2012-10-02
148,57,100.17,2012-10-02
148,46,310.15,2012-10-02
404,80,59.6,2012-10-02
404,14,76.92,2012-10-02
404,53,81.14,2012-10-02
383,86,73.77,2012-10-02
358,112,49.66,2012-10-03
358,55,103.78,2012-10-03
50,109,62.19,2012-10-03
368,91,96.46,2012-10-03
368,31,174.99,2012-10-03
368,85,76.86,2012-10-03
170,102,130.02,2012-10-03
170,118,394.41,2012-10-03
170,125,412.94,2012-10-03
400,87,141.79,2012-10-04
150,6,60.2,2012-10-04
130,57,100.17,2012-10-04
130,105,56.29,2012-10-04
130,106,63.72,2012-10-04
334,107,55.5,2012-10-04
334,74,79.03,2012-10-04
334,67,89.74,2012-10-04
363,75,84.11,2012-10-04
373,117,397.19,2012-10-05
373,16,92.6,2012-10-05
373,112,49.66,2012-10-05
389,62,80.21,2012-10-05
303,103,60.7,2012-10-05
227,19,88.14,2012-10-05
227,43,233.16,2012-10-05
227,74,79.03,2012-10-05
191,83,71.79,2012-10-06
340,116,423.65,2012-10-06
253,72,77.01,2012-10-06
253,62,80.21,2012-10-06
32,51,76.47,2012-10-06
195,106,63.72,2012-10-06
290,51,76.47,2012-10-06
290,114,381.96,2012-10-06
68,104,57.94,2012-10-07
130,4,57.91,2012-10-07
130,94,99.35,2012-10-07
382,19,88.14,2012-10-07
382,124,393.63,2012-10-07
133,79,67.52,2012-10-07
133,16,92.6,2012-10-07
182,117,397.19,2012-10-07
364,112,49.66,2012-10-08
133,80,59.6,2012-10-08
133,37,273.69,2012-10-08
445,37,273.69,2012-10-08
445,47,310.61,2012-10-08
445,125,412.94,2012-10-08
294,28,208.69,2012-10-08
294,58,101.92,2012-10-08
55,10,82.79,2012-10-08
449,78,65.64,2012-10-09
449,63,83.04,2012-10-09
48,10,82.79,2012-10-09
48,21,105.57,2012-10-09
19,119,404.85,2012-10-09
19,10,82.79,2012-10-09
33,58,101.92,2012-10-09
44,72,77.01,2012-10-09
44,4,57.91,2012-10-09
44,104,57.94,2012-10-09
21,93,94.56,2012-10-10
21,42,250.52,2012-10-10
188,31,174.99,2012-10-10
188,92,97.81,2012-10-10
188,45,207.42,2012-10-10
404,103,60.7,2012-10-10
404,96,100.5,2012-10-10
404,82,65.67,2012-10-10
138,10,82.79,2012-10-10
138,18,89.96,2012-10-10
138,20,95.73,2012-10-10
60,92,97.81,2012-10-11
60,122,390.88,2012-10-11
272,103,60.7,2012-10-11
272,4,57.91,2012-10-11
419,125,412.94,2012-10-11
218,20,95.73,2012-10-11
205,82,65.67,2012-10-11
397,32,207.37,2012-10-11
335,80,59.6,2012-10-12
335,115,395.29,2012-10-12
335,15,89.41,2012-10-12
66,92,97.81,2012-10-12
66,64,85.4,2012-10-12
66,104,57.94,2012-10-12
403,28,208.69,2012-10-12
295,82,65.67,2012-10-12
295,125,412.94,2012-10-12
313,5,62.94,2012-10-13
313,9,88.89,2012-10-13
43,98,130.0,2012-10-13
43,66,98.72,2012-10-13
220,56,103.72,2012-10-13
220,50,84.09,2012-10-13
220,88,142.51,2012-10-13
202,87,141.79,2012-10-14
202,73,88.02,2012-10-14
202,108,64.37,2012-10-14
406,67,89.74,2012-10-14
87,19,88.14,2012-10-14
317,71,76.36,2012-10-14
320,118,394.41,2012-10-14
320,109,62.19,2012-10-14
316,43,233.16,2012-10-15
316,77,56.51,2012-10-15
194,77,56.51,2012-10-15
194,17,99.52,2012-10-15
194,56,103.72,2012-10-15
432,36,227.51,2012-10-15
432,25,107.91,2012-10-15
432,98,130.0,2012-10-15
348,76,64.47,2012-10-15
348,31,174.99,2012-10-15
148,25,107.91,2012-10-16
424,53,81.14,2012-10-16
385,29,182.31,2012-10-16
385,117,397.19,2012-10-16
385,81,56.36,2012-10-16
67,70,72.81,2012-10-16
67,111,47.63,2012-10-16
71,107,55.5,2012-10-16
315,102,130.02,2012-10-16
315,125,412.94,2012-10-16
315,121,445.15,2012-10-16
450,90,153.81,2012-10-17
450,31,174.99,2012-10-17
194,57,100.17,2012-10-17
194,54,91.34,2012-10-17
194,39,260.32,2012-10-17
226,120,384.65,2012-10-17
96,123,500.73,2012-10-17
96,59,76.23,2012-10-17
169,48,324.15,2012-10-17
169,35,196.17,2012-10-17
169,55,103.78,2012-10-17
306,94,99.35,2012-10-18
306,96,100.5,2012-10-18
306,23,104.84,2012-10-18
107,44,232.37,2012-10-18
58,35,196.17,2012-10-18
58,59,76.23,2012-10-18
41,26,200.69,2012-10-18
259,66,98.72,2012-10-19
435,39,260.32,2012-10-19
435,119,404.85,2012-10-19
435,85,76.86,2012-10-19
40,80,59.6,2012-10-19
40,108,64.37,2012-10-19
354,91,96.46,2012-10-19
354,21,105.57,2012-10-19
394,63,83.04,2012-10-19
303,126,423.53,2012-10-20
303,85,76.86,2012-10-20
303,120,384.65,2012-10-20
417,44,232.37,2012-10-20
393,18,89.96,2012-10-20
393,96,100.5,2012-10-20
393,22,90.32,2012-10-20
76,122,390.88,2012-10-20
52,18,89.96,2012-10-21
52,69,95.19,2012-10-21
11,35,196.17,2012-10-21
11,110,49.03,2012-10-21
11,11,79.04,2012-10-21
218,91,96.46,2012-10-21
258,118,394.41,2012-10-21
258,14,76.92,2012-10-21
156,34,223.08,2012-10-21
156,102,130.02,2012-10-21
78,102,130.02,2012-10-22
78,111,47.63,2012-10-22
78,123,500.73,2012-10-22
410,100,115.15,2012-10-22
104,106,63.72,2012-10-22
120,60,84.03,2012-10-22
205,26,200.69,2012-10-22
205,3,60.34,2012-10-22
205,119,404.85,2012-10-22
157,37,273.69,2012-10-22
44,71,76.36,2012-10-23
44,17,99.52,2012-10-23
44,115,395.29,2012-10-23
28,109,62.19,2012-10-23
28,11,79.04,2012-10-23
154,79,67.52,2012-10-23
154,48,324.15,2012-10-23
134,87,141.79,2012-10-24
134,19,88.14,2012-10-24
134,109,62.19,2012-10-24
321,83,71.79,2012-10-24
321,65,84.9,2012-10-24
321,61,80.43,2012-10-24
154,45,207.42,2012-10-24
437,6,60.2,2012-10-24
437,73,88.02,2012-10-24
437,98,130.0,2012-10-24
132,56,103.72,2012-10-25
132,23,104.84,2012-10-25
128,27,181.96,2012-10-25
128,70,72.81,2012-10-25
302,20,95.73,2012-10-25
302,96,100.5,2012-10-25
302,71,76.36,2012-10-25
86,94,99.35,2012-10-25
86,28,208.69,2012-10-25
143,96,100.5,2012-10-25
143,8,75.04,2012-10-25
164,81,56.36,2012-10-26
164,122,390.88,2012-10-26
164,4,57.91,2012-10-26
155,38,256.37,2012-10-26
332,74,79.03,2012-10-26
201,62,80.21,2012-10-26
342,116,423.65,2012-10-26
342,103,60.7,2012-10-26
236,43,233.16,2012-10-26
236,3,60.34,2012-10-26
372,6,60.2,2012-10-27
372,35,196.17,2012-10-27
171,36,227.51,2012-10-27
171,45,207.42,2012-10-27
171,83,71.79,2012-10-27
23,86,73.77,2012-10-27
23,106,63.72,2012-10-27
23,68,92.83,2012-10-27
435,27,181.96,2012-10-28
435,52,80.15,2012-10-28
435,40,251.64,2012-10-28
158,126,423.53,2012-10-28
274,16,92.6,2012-10-28
274,64,85.4,2012-10-28
389,102,130.02,2012-10-28
389,103,60.7,2012-10-28
333,45,207.42,2012-10-28
59,68,92.83,2012-10-29
59,75,84.11,2012-10-29
162,83,71.79,2012-10-29
162,57,100.17,2012-10-29
329,116,423.65,2012-10-29
329,120,384.65,2012-10-29
418,30,189.21,2012-10-29
418,81,56.36,2012-10-29
320,23,104.84,2012-10-30
320,90,153.81,2012-10-30
352,82,65.67,2012-10-30
352,70,72.81,2012-10-30
352,52,80.15,2012-10-30
298,19,88.14,2012-10-30
169,86,73.77,2012-10-30
169,79,67.52,2012-10-30
423,89,137.3,2012-10-31
423,65,84.9,2012-10-31
262,24,107.9,2012-10-31
262,42,250.52,2012-10-31
262,122,390.88,2012-10-31
417,52,80.15,2012-10-31
417,56,103.72,2012-10-31
417,29,182.31,2012-10-31
413,22,90.32,2012-11-01
413,18,89.96,2012-11-01
234,12,70.32,2012-11-01
234,21,105.57,2012-11-01
234,40,251.64,2012-11-01
78,23,104.84,2012-11-01
63,31,174.99,2012-11-01
343,115,395.29,2012-11-02
343,94,99.35,2012-11-02
20,56,103.72,2012-11-02
20,126,423.53,2012-11-02
383,70,72.81,2012-11-02
89,75,84.11,2012-11-02
89,50,84.09,2012-11-02
238,120,384.65,2012-11-03
238,15,89.41,2012-11-03
238,6,60.2,2012-11-03
107,124,393.63,2012-11-03
107,119,404.85,2012-11-03
107,106,63.72,2012-11-03
187,103,60.7,2012-11-03
187,62,80.21,2012-11-03
55,116,423.65,2012-11-03
55,121,445.15,2012-11-03
265,76,64.47,2012-11-04
265,102,130.02,2012-11-04
265,20,95.73,2012-11-04
365,35,196.17,2012-11-04
393,48,324.15,2012-11-04
393,63,83.04,2012-11-04
393,102,130.02,2012-11-04
380,4,57.91,2012-11-05
380,7,62.28,2012-11-05
380,75,84.11,2012-11-05
352,5,62.94,2012-11-05
352,4,57.91,2012-11-05
188,59,76.23,2012-11-05
188,31,174.99,2012-11-05
100,7,62.28,2012-11-05
377,6,63.6,2012-11-06
411,38,255.31,2012-11-06
411,45,215.38,2012-11-06
208,5,65.12,2012-11-06
208,98,130.0,2012-11-06
208,30,189.21,2012-11-06
389,102,137.72,2012-11-06
294,87,143.59,2012-11-07
294,110,49.03,2012-11-07
294,126,429.83,2012-11-07
395,86,71.26,2012-11-07
395,53,81.14,2012-11-07
395,49,299.19,2012-11-07
413,83,71.79,2012-11-07
152,51,76.47,2012-11-07
152,40,248.96,2012-11-07
84,81,56.16,2012-11-08
84,43,233.16,2012-11-08
84,103,62.71,2012-11-08
18,16,92.6,2012-11-08
18,62,76.59,2012-11-08
358,11,78.96,2012-11-08
210,38,255.31,2012-11-08
27,73,89.18,2012-11-08
27,106,63.72,2012-11-08
27,34,226.89,2012-11-08
160,27,181.96,2012-11-09
160,90,153.81,2012-11-09
111,42,250.52,2012-11-09
275,125,410.84,2012-11-09
275,96,100.5,2012-11-09
337,42,250.52,2012-11-09
337,109,60.05,2012-11-09
337,40,248.96,2012-11-09
193,73,89.18,2012-11-10
193,118,415.13,2012-11-10
193,71,76.36,2012-11-10
317,120,384.98,2012-11-10
317,108,67.16,2012-11-10
317,115,409.05,2012-11-10
173,86,71.26,2012-11-10
413,99,117.98,2012-11-10
413,122,393.93,2012-11-10
413,71,76.36,2012-11-10
270,36,228.82,2012-11-11
446,41,284.43,2012-11-11
446,36,228.82,2012-11-11
446,107,55.5,2012-11-11
355,95,108.47,2012-11-11
143,45,215.38,2012-11-11
143,58,98.6,2012-11-11
312,29,175.17,2012-11-12
90,121,468.91,2012-11-12
239,36,228.82,2012-11-12
409,39,262.13,2012-11-12
409,27,181.96,2012-11-12
409,95,108.47,2012-11-12
393,28,208.03,2012-11-12
393,113,52.56,2012-11-12
383,75,82.01,2012-11-12
383,48,311.27,2012-11-12
139,112,49.26,2012-11-13
139,67,92.57,2012-11-13
381,95,108.47,2012-11-13
381,113,52.56,2012-11-13
332,89,137.05,2012-11-13
332,44,232.37,2012-11-13
22,39,262.13,2012-11-13
22,11,78.96,2012-11-13
22,47,298.69,2012-11-13
61,101,115.93,2012-11-14
379,99,117.98,2012-11-14
379,102,137.72,2012-11-14
402,53,81.14,2012-11-14
149,16,92.6,2012-11-14
149,56,103.21,2012-11-14
149,94,99.35,2012-11-14
404,123,500.73,2012-11-14
33,15,89.41,2012-11-14
33,126,429.83,2012-11-14
299,72,77.41,2012-11-15
81,51,76.47,2012-11-15
421,75,82.01,2012-11-15
421,29,175.17,2012-11-15
254,25,107.85,2012-11-15
158,70,73.28,2012-11-15
158,55,103.79,2012-11-15
393,119,385.24,2012-11-15
393,65,84.9,2012-11-15
393,57,98.45,2012-11-15
278,68,88.71,2012-11-16
278,121,468.91,2012-11-16
278,41,284.43,2012-11-16
25,18,87.33,2012-11-16
359,57,98.45,2012-11-16
359,60,84.03,2012-11-16
359,93,94.56,2012-11-16
39,86,71.26,2012-11-16
39,25,107.85,2012-11-16
306,108,67.16,2012-11-17
445,49,299.19,2012-11-17
445,69,92.52,2012-11-17
163,33,252.5,2012-11-17
262,106,63.72,2012-11-17
262,121,468.91,2012-11-17
236,40,248.96,2012-11-17
236,16,92.6,2012-11-17
272,54,91.34,2012-11-17
272,21,105.88,2012-11-17
185,109,60.05,2012-11-18
185,103,62.71,2012-11-18
434,45,215.38,2012-11-18
434,51,76.47,2012-11-18
158,47,298.69,2012-11-18
264,76,66.14,2012-11-18
264,18,87.33,2012-11-18
165,70,73.28,2012-11-19
165,18,87.33,2012-11-19
385,22,90.32,2012-11-19
385,19,87.33,2012-11-19
385,25,107.85,2012-11-19
289,7,62.28,2012-11-19
289,55,103.79,2012-11-19
289,47,298.69,2012-11-19
190,93,94.56,2012-11-19
330,6,63.6,2012-11-19
262,49,299.19,2012-11-20
59,82,67.16,2012-11-20
59,92,103.4,2012-11-20
59,50,81.43,2012-11-20
267,32,207.37,2012-11-20
267,84,78.48,2012-11-20
411,11,78.96,2012-11-20
411,110,49.03,2012-11-20
